TransactionAmount,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,LoginAttempts_Scaled,Cluster_KMeans
1241.05,Debit,Miami,D000105,M089,Branch,18.0,Student,129.0,1,756.7399999999998,0.0,1
116.57999999999998,Debit,Raleigh,D000646,M038,Branch,43.0,Engineer,247.0,1,2620.74,0.0,0
1919.11,Debit,Portland,D000191,M033,ATM,30.0,Doctor,161.0,1,11090.24,0.0,1
391.96,Debit,Nashville,D000452,M032,ATM,64.0,Retired,79.0,1,2174.16,0.0,0
156.26,Credit,Virginia Beach,D000134,M059,Branch,46.0,Engineer,160.0,1,7854.1,0.0,1
427.0,Credit,Oklahoma City,D000629,M065,Branch,49.0,Engineer,163.0,1,8253.65,0.0,0
443.68,Debit,Tucson,D000400,M012,ATM,18.0,Student,137.0,1,874.1499999999996,0.0,0
101.75999999999999,Debit,Philadelphia,D000374,M071,Branch,31.0,Doctor,26.0,1,6043.25,0.0,0
67.57,Debit,Charlotte,D000498,M093,Branch,37.0,Engineer,107.0,1,2766.12,0.0,0
326.29,Debit,Denver,D000184,M025,Online,56.0,Engineer,179.0,1,8171.26,0.0,1
158.56,Debit,Sacramento,D000027,M087,ATM,33.0,Doctor,100.0,1,5401.21,0.0,1
56.02000000000004,Debit,Memphis,D000455,M003,Online,27.0,Student,142.0,1,3548.02,0.0,0
288.28,Debit,Portland,D000127,M087,Online,27.0,Student,36.0,1,160.82999999999993,0.0,1
245.67,Credit,Portland,D000097,M088,Branch,24.0,Student,107.0,1,752.25,0.0,1
152.18,Credit,Los Angeles,D000637,M093,Online,39.0,Engineer,176.0,4,2459.84,1.3862943611198906,0
114.35,Credit,El Paso,D000264,M025,Branch,41.0,Engineer,20.999999999999986,1,469.1199999999999,0.0,1
373.27,Credit,Miami,D000090,M053,Online,61.0,Doctor,79.0,1,8441.61,0.0,1
504.63,Debit,Portland,D000129,M068,Online,60.0,Engineer,168.0,1,3806.16,0.0,1
126.22,Debit,Atlanta,D000094,M081,ATM,46.0,Engineer,77.0,4,6133.41,1.3862943611198906,1
820.1500000000001,Debit,Kansas City,D000281,M093,Branch,47.0,Doctor,181.0,1,8802.97,0.0,1
986.81,Credit,Houston,D000093,M039,Online,68.0,Doctor,127.0,1,14881.77,0.0,1
8.370000000000005,Debit,Colorado Springs,D000425,M011,ATM,63.0,Retired,135.0,1,1106.3400000000001,0.0,0
197.49,Credit,Fresno,D000649,M007,Online,53.0,Retired,30.0,1,5005.33,0.0,0
637.97,Debit,New York,D000646,M066,Branch,58.0,Retired,90.0,1,7949.03,0.0,0
13.519999999999982,Debit,Seattle,D000584,M001,ATM,26.0,Student,65.0,1,259.77000000000044,0.0,0
432.1,Debit,San Francisco,D000264,M048,ATM,49.0,Engineer,240.0,1,2114.3,0.0,1
375.17,Debit,Fort Worth,D000226,M053,ATM,51.0,Engineer,66.0,2,5495.3,0.6931471805599453,1
642.68,Debit,Fresno,D000269,M034,Branch,50.0,Doctor,94.0,1,8461.46,0.0,1
78.44,Credit,San Jose,D000476,M033,Online,52.0,Retired,292.0,1,6870.84,0.0,0
139.72,Debit,Memphis,D000516,M033,Branch,49.0,Engineer,201.0,1,5058.83,0.0,0
499.99,Debit,San Jose,D000100,M046,Branch,31.0,Engineer,296.0,1,8885.0,0.0,1
10.069999999999993,Debit,Albuquerque,D000494,M029,Online,24.0,Student,49.0,1,530.8099999999995,0.0,0
120.62,Debit,Raleigh,D000024,M087,ATM,23.0,Student,85.0,1,9379.53,0.0,1
578.49,Debit,Nashville,D000463,M032,Branch,59.0,Retired,180.0,1,6475.13,0.0,0
119.30000000000001,Debit,Mesa,D000597,M058,Branch,34.0,Engineer,22.0,5,319.03999999999996,1.6094379124341003,0
280.92,Debit,Phoenix,D000320,M048,Online,41.0,Doctor,168.0,1,5298.85,0.0,1
42.420000000000016,Debit,Sacramento,D000068,M042,Online,21.0,Student,102.0,1,490.5699999999997,0.0,1
77.03,Debit,Fresno,D000681,M030,ATM,67.0,Doctor,259.0,1,11310.27,0.0,0
22.589999999999975,Debit,Seattle,D000048,M060,ATM,62.0,Retired,45.0,1,3988.75,0.0,1
568.76,Debit,Baltimore,D000221,M097,ATM,51.0,Retired,155.0,1,7484.32,0.0,1
25.939999999999998,Credit,San Jose,D000232,M003,Online,58.0,Retired,211.0,5,4815.11,1.6094379124341003,1
105.94,Debit,Oklahoma City,D000532,M074,Branch,51.0,Engineer,207.0,1,5963.1,0.0,0
733.29,Debit,Virginia Beach,D000618,M032,ATM,52.0,Doctor,94.0,5,10427.0,1.6094379124341003,0
350.15,Credit,Fresno,D000234,M052,ATM,21.0,Student,195.0,1,296.47000000000025,0.0,1
1151.18,Debit,Kansas City,D000208,M055,ATM,65.0,Doctor,105.0,1,1100.0599999999995,0.0,1
183.67,Debit,San Diego,D000187,M085,Online,19.0,Student,238.0,1,910.2600000000002,0.0,1
278.27,Debit,Tucson,D000141,M027,Branch,29.0,Doctor,123.0,1,6684.34,0.0,1
470.3,Debit,Austin,D000695,M091,ATM,40.0,Doctor,88.0,1,8524.09,0.0,0
261.69,Debit,Philadelphia,D000117,M042,ATM,53.0,Retired,84.0,1,5126.65,0.0,1
365.04,Debit,Virginia Beach,D000232,M003,Branch,22.0,Student,94.0,1,873.8900000000003,0.0,1
211.1,Debit,Miami,D000653,M070,Branch,57.0,Retired,136.0,1,7059.77,0.0,0
21.49000000000001,Debit,Denver,D000108,M050,ATM,58.0,Doctor,240.0,1,11991.24,0.0,1
63.579999999999984,Debit,Columbus,D000081,M093,ATM,18.0,Student,199.0,1,8086.04,0.0,1
321.86,Debit,San Antonio,D000554,M005,ATM,63.0,Doctor,167.0,1,12626.49,0.0,0
12.110000000000014,Debit,Jacksonville,D000577,M038,Branch,75.0,Retired,127.0,1,1730.2799999999997,0.0,0
642.54,Debit,Milwaukee,D000663,M025,Branch,44.0,Engineer,28.0,1,3143.17,0.0,0
210.45,Debit,Las Vegas,D000547,M011,ATM,27.0,Student,146.0,1,1242.4899999999998,0.0,0
313.65,Credit,Chicago,D000288,M017,Branch,55.0,Retired,173.0,1,1886.3599999999997,0.0,1
99.75999999999999,Debit,Sacramento,D000501,M039,Branch,26.0,Student,131.0,1,416.8900000000003,0.0,0
115.32,Debit,Denver,D000663,M075,Branch,53.0,Retired,113.0,1,5929.08,0.0,0
33.610000000000014,Debit,Milwaukee,D000116,M014,Online,23.0,Student,72.0,1,479.0799999999999,0.0,1
498.59,Credit,Oklahoma City,D000604,M032,Online,33.0,Doctor,32.0,1,5862.99,0.0,0
98.81,Debit,San Francisco,D000430,M047,Branch,27.0,Student,91.0,1,797.1000000000004,0.0,0
1.8700000000000045,Debit,Washington,D000165,M014,ATM,65.0,Retired,147.0,1,7287.94,0.0,1
78.92000000000002,Credit,Jacksonville,D000118,M075,Online,59.0,Engineer,95.0,1,5624.86,0.0,1
194.29,Credit,Seattle,D000307,M059,Branch,39.0,Engineer,10.0,1,2988.41,0.0,1
28.730000000000018,Debit,Kansas City,D000384,M016,ATM,53.0,Engineer,185.0,1,2712.96,0.0,0
105.53,Debit,Colorado Springs,D000003,M026,Online,24.0,Student,88.0,1,1433.6599999999999,0.0,1
737.34,Debit,Miami,D000041,M006,Online,30.0,Doctor,34.0,1,7336.56,0.0,1
237.86,Debit,Philadelphia,D000274,M044,ATM,18.0,Student,210.0,1,475.6300000000001,0.0,1
409.61,Debit,Kansas City,D000618,M024,Branch,65.0,Doctor,89.0,1,11698.15,0.0,0
75.53,Credit,Fresno,D000597,M009,Online,21.0,Student,157.0,1,1034.35,0.0,0
72.75,Debit,Phoenix,D000413,M067,ATM,64.0,Doctor,15.0,1,12042.79,0.0,0
39.110000000000014,Debit,Columbus,D000241,M052,Online,26.0,Student,143.0,1,518.54,0.0,1
1309.79,Debit,San Francisco,D000251,M004,ATM,23.0,Student,139.0,1,1258.9300000000003,0.0,1
729.38,Debit,Los Angeles,D000443,M093,ATM,68.0,Doctor,90.0,1,9127.65,0.0,0
137.49,Debit,Fort Worth,D000159,M040,ATM,34.0,Engineer,50.0,1,4471.05,0.0,1
504.71,Debit,Detroit,D000009,M060,Online,29.0,Engineer,61.0,1,6214.54,0.0,1
371.47,Credit,Milwaukee,D000661,M097,Branch,24.0,Student,58.0,1,1187.04,0.0,0
430.35,Debit,Charlotte,D000096,M007,Online,36.0,Doctor,205.0,1,354.89999999999964,0.0,1
230.32,Debit,Las Vegas,D000272,M015,Branch,35.0,Engineer,56.0,1,791.46,0.0,1
121.70999999999998,Debit,Chicago,D000674,M015,ATM,52.0,Retired,140.0,1,5878.89,0.0,0
98.87,Debit,Detroit,D000058,M060,Online,20.0,Student,179.0,1,533.1999999999998,0.0,1
117.55000000000001,Debit,Fresno,D000088,M046,ATM,24.0,Student,35.0,1,897.9400000000005,0.0,1
244.64,Debit,Tucson,D000172,M072,Branch,30.0,Doctor,103.0,1,9159.56,0.0,1
321.93,Debit,Nashville,D000083,M092,ATM,45.0,Engineer,12.0,1,4392.73,0.0,1
1092.73,Debit,Columbus,D000688,M064,Branch,58.0,Retired,11.0,1,1390.98,0.0,0
283.23,Debit,El Paso,D000695,M061,Online,40.0,Engineer,98.0,1,2008.77,0.0,0
346.65,Debit,Washington,D000077,M062,Online,30.0,Engineer,60.0,1,6356.96,0.0,1
381.62,Debit,Las Vegas,D000670,M097,Online,64.0,Retired,164.0,1,6009.12,0.0,0
388.65,Debit,Oklahoma City,D000284,M065,ATM,76.0,Retired,43.0,1,7896.85,0.0,1
29.21999999999997,Debit,San Antonio,D000432,M068,ATM,24.0,Student,151.0,1,1649.4300000000003,0.0,0
46.75,Debit,Colorado Springs,D000469,M078,Branch,67.0,Retired,150.0,1,2840.43,0.0,0
348.64,Debit,San Jose,D000221,M098,Online,57.0,Retired,128.0,1,3274.96,0.0,1
319.17,Debit,Tucson,D000444,M088,Online,73.0,Retired,81.0,1,6501.56,0.0,0
73.94999999999999,Debit,Kansas City,D000337,M012,ATM,26.0,Student,76.0,1,363.9200000000001,0.0,1
389.63,Debit,Mesa,D000645,M100,Online,27.0,Engineer,99.0,1,9748.48,0.0,0
217.61,Debit,Chicago,D000172,M025,ATM,19.0,Student,45.0,1,1404.5299999999997,0.0,1
199.84,Debit,Dallas,D000330,M082,ATM,21.0,Student,150.0,1,706.4400000000005,0.0,1
56.349999999999994,Debit,Charlotte,D000266,M033,ATM,44.0,Doctor,75.0,1,5095.73,0.0,1
248.95,Credit,San Francisco,D000454,M068,Branch,65.0,Retired,29.0,1,3059.79,0.0,0
142.58,Debit,San Antonio,D000647,M048,ATM,33.0,Engineer,145.0,1,7844.23,0.0,0
1020.73,Debit,Fort Worth,D000676,M087,ATM,28.0,Student,87.0,1,1119.6099999999992,0.0,0
84.34,Debit,Memphis,D000493,M039,Online,58.0,Retired,248.0,3,5313.97,1.0986122886681096,0
1607.55,Debit,Phoenix,D000070,M031,ATM,31.0,Engineer,156.0,1,6227.99,0.0,1
333.78,Debit,San Diego,D000444,M057,ATM,60.0,Retired,98.0,1,6810.94,0.0,0
332.59,Debit,San Antonio,D000163,M060,Online,55.0,Retired,143.0,1,1457.0699999999997,0.0,1
236.81,Debit,Oklahoma City,D000274,M013,Branch,22.0,Student,15.0,1,813.6800000000003,0.0,1
417.8,Credit,Philadelphia,D000630,M066,Branch,27.0,Student,130.0,1,1518.8199999999997,0.0,0
319.27,Debit,San Antonio,D000172,M052,ATM,50.0,Doctor,150.0,1,10269.78,0.0,1
384.1,Debit,Detroit,D000497,M004,Branch,42.0,Engineer,172.0,1,672.79,0.0,0
820.6200000000001,Credit,Fresno,D000622,M084,Branch,61.0,Doctor,158.0,1,6024.8,0.0,0
474.77,Credit,Indianapolis,D000046,M073,Online,56.0,Engineer,50.0,1,2158.59,0.0,1
542.72,Credit,Indianapolis,D000573,M100,Branch,43.0,Doctor,92.0,1,6011.8,0.0,0
79.80000000000001,Debit,Fort Worth,D000477,M070,ATM,73.0,Retired,76.0,1,6372.58,0.0,0
46.24000000000001,Debit,San Diego,D000590,M043,Branch,57.0,Engineer,52.0,1,2569.56,0.0,0
327.8,Debit,San Francisco,D000517,M054,ATM,61.0,Doctor,54.0,1,10585.48,0.0,0
445.79,Debit,Las Vegas,D000308,M052,ATM,52.0,Doctor,161.0,1,717.9899999999998,0.0,1
55.889999999999986,Debit,Fresno,D000461,M026,Online,72.0,Retired,150.0,1,3689.65,0.0,0
158.41,Debit,Sacramento,D000122,M013,Branch,28.0,Student,16.0,1,1512.1599999999999,0.0,1
101.19,Credit,Denver,D000524,M033,Online,64.0,Doctor,75.0,1,14389.45,0.0,0
827.1400000000001,Debit,El Paso,D000645,M018,Branch,36.0,Engineer,265.0,4,9800.21,1.3862943611198906,0
61.97,Debit,Phoenix,D000487,M056,ATM,74.0,Retired,95.0,1,7014.69,0.0,0
27.20999999999998,Debit,San Jose,D000700,M050,ATM,79.0,Retired,102.0,1,3520.61,0.0,0
173.74,Debit,Houston,D000127,M074,Online,80.0,Retired,64.0,1,4913.42,0.0,1
176.11,Debit,San Jose,D000566,M091,Branch,38.0,Engineer,105.0,1,9155.35,0.0,0
88.4,Debit,Fort Worth,D000112,M065,Online,46.0,Engineer,174.0,1,2567.53,0.0,1
567.92,Debit,Columbus,D000358,M042,Online,53.0,Retired,14.0,1,3779.47,0.0,0
138.11,Credit,Phoenix,D000227,M001,Online,68.0,Retired,104.0,1,4177.65,0.0,1
456.93,Credit,Virginia Beach,D000587,M006,Branch,28.0,Engineer,193.0,1,7284.76,0.0,0
101.42000000000002,Debit,Atlanta,D000195,M036,Online,66.0,Retired,146.0,1,6530.59,0.0,1
300.61,Debit,El Paso,D000086,M006,Online,44.0,Doctor,51.0,1,7895.54,0.0,1
265.94,Debit,Boston,D000581,M085,Online,54.0,Engineer,132.0,1,6781.3,0.0,0
345.54,Debit,San Diego,D000054,M050,Online,29.0,Engineer,50.0,1,2091.78,0.0,1
411.52,Debit,Los Angeles,D000494,M023,ATM,41.0,Doctor,88.0,1,11108.39,0.0,0
111.20999999999998,Debit,Portland,D000401,M076,Branch,35.0,Doctor,111.0,1,9088.36,0.0,0
316.37,Debit,Colorado Springs,D000599,M088,ATM,53.0,Engineer,86.0,1,4671.69,0.0,0
260.63,Debit,Fort Worth,D000564,M005,Branch,37.0,Engineer,142.0,1,7534.73,0.0,0
92.36000000000001,Debit,Dallas,D000598,M092,ATM,29.0,Engineer,144.0,1,6353.14,0.0,0
262.06,Debit,Oklahoma City,D000408,M029,Branch,63.0,Doctor,118.0,1,13587.52,0.0,0
64.5,Debit,Denver,D000076,M062,ATM,74.0,Retired,230.0,1,1351.2399999999998,0.0,1
253.55,Debit,Jacksonville,D000112,M007,ATM,28.0,Engineer,85.0,5,2797.26,1.6094379124341003,1
408.28,Credit,Nashville,D000638,M028,Branch,21.0,Student,125.0,3,1222.77,1.0986122886681096,0
175.94,Debit,Indianapolis,D000438,M044,ATM,57.0,Retired,89.0,1,3728.04,0.0,0
199.47,Debit,Detroit,D000585,M041,Online,57.0,Doctor,142.0,1,6067.44,0.0,0
51.06999999999999,Debit,Dallas,D000114,M017,Branch,63.0,Retired,133.0,1,4292.16,0.0,1
435.86,Debit,Jacksonville,D000471,M075,ATM,56.0,Retired,134.0,1,3801.82,0.0,0
74.73000000000002,Credit,Jacksonville,D000566,M009,Branch,64.0,Retired,162.0,1,6353.22,0.0,0
182.79,Credit,Louisville,D000499,M013,Online,23.0,Student,14.0,1,1251.85,0.0,0
628.36,Debit,Austin,D000415,M005,Online,44.0,Doctor,108.0,1,11869.71,0.0,0
268.39,Debit,San Antonio,D000224,M021,Online,29.0,Doctor,177.0,1,9409.43,0.0,1
362.27,Debit,Jacksonville,D000073,M051,ATM,80.0,Retired,47.0,1,6003.59,0.0,1
560.15,Credit,Memphis,D000493,M059,Online,50.0,Engineer,92.0,1,817.8299999999999,0.0,0
351.99,Debit,Chicago,D000513,M001,ATM,80.0,Retired,45.0,2,3663.64,0.6931471805599453,0
132.36,Debit,Colorado Springs,D000203,M094,Branch,28.0,Student,160.0,1,319.64999999999964,0.0,1
24.769999999999982,Credit,Nashville,D000449,M002,Online,40.0,Engineer,17.0,1,478.22999999999956,0.0,0
668.67,Debit,Detroit,D000682,M019,Online,44.0,Doctor,143.0,4,13446.81,1.3862943611198906,0
80.24000000000001,Credit,New York,D000604,M016,Branch,53.0,Doctor,58.0,1,8012.81,0.0,0
8.649999999999977,Debit,Mesa,D000105,M060,ATM,68.0,Retired,198.0,1,4201.22,0.0,1
178.91,Debit,Omaha,D000041,M035,ATM,18.0,Student,19.0,1,8870.89,0.0,1
115.22,Debit,San Francisco,D000185,M063,Branch,27.0,Engineer,108.0,1,906.1999999999998,0.0,1
161.63,Debit,San Jose,D000626,M077,Online,46.0,Doctor,276.0,1,9286.37,0.0,0
542.75,Credit,Nashville,D000641,M045,Branch,70.0,Retired,63.0,1,2224.08,0.0,0
317.47,Credit,Sacramento,D000060,M083,Online,67.0,Doctor,16.0,1,14639.28,0.0,1
280.99,Debit,Houston,D000374,M096,Branch,45.0,Engineer,29.0,1,9733.59,0.0,0
24.189999999999998,Debit,San Diego,D000099,M061,ATM,29.0,Engineer,28.0,1,2756.2,0.0,1
586.85,Debit,Mesa,D000515,M014,ATM,36.0,Doctor,86.0,1,6655.15,0.0,0
372.41,Debit,San Diego,D000362,M088,ATM,55.0,Retired,143.0,1,3233.87,0.0,0
63.170000000000016,Debit,Fresno,D000647,M039,ATM,20.0,Student,148.0,1,1676.5699999999997,0.0,0
383.69,Debit,Colorado Springs,D000133,M064,Online,54.0,Engineer,285.0,1,8371.11,0.0,1
247.17,Credit,Chicago,D000081,M096,Branch,65.0,Retired,149.0,1,2611.64,0.0,1
48.78,Credit,Kansas City,D000071,M006,Branch,18.0,Student,136.0,1,552.0599999999995,0.0,1
4.149999999999977,Credit,Omaha,D000214,M019,Branch,60.0,Retired,119.0,1,6017.36,0.0,1
60.99000000000001,Debit,Oklahoma City,D000651,M037,Branch,34.0,Engineer,58.0,1,7281.46,0.0,0
408.19,Debit,Mesa,D000369,M038,Branch,26.0,Engineer,241.0,1,6847.47,0.0,0
524.6,Debit,El Paso,D000593,M002,Branch,58.0,Doctor,76.0,1,13017.7,0.0,0
108.95999999999998,Debit,Milwaukee,D000240,M070,ATM,26.0,Student,247.0,1,7597.66,0.0,1
70.03,Debit,Nashville,D000005,M073,Branch,63.0,Retired,49.0,1,7330.31,0.0,1
124.84,Debit,Louisville,D000640,M051,Online,52.0,Retired,79.0,1,6711.78,0.0,0
324.04,Debit,Virginia Beach,D000642,M043,ATM,54.0,Retired,30.0,1,2248.06,0.0,0
39.69,Debit,Austin,D000539,M089,Online,70.0,Retired,163.0,1,3524.68,0.0,0
157.7,Credit,Omaha,D000075,M019,Branch,58.0,Engineer,46.0,1,8332.58,0.0,1
81.26999999999998,Credit,Seattle,D000228,M051,Online,22.0,Student,68.0,1,1814.48,0.0,1
193.82,Debit,Kansas City,D000531,M042,Branch,37.0,Engineer,176.0,1,3886.77,0.0,0
16.730000000000018,Debit,Omaha,D000660,M022,Online,79.0,Retired,165.0,1,7591.13,0.0,0
474.05,Debit,San Jose,D000643,M031,ATM,57.0,Retired,214.0,1,1484.31,0.0,0
39.20999999999998,Debit,Miami,D000059,M093,ATM,66.0,Doctor,245.0,4,9385.57,1.3862943611198906,1
637.75,Debit,Dallas,D000561,M028,Branch,79.0,Retired,152.0,1,4202.92,0.0,0
153.59,Credit,Portland,D000270,M001,Branch,66.0,Retired,174.0,1,4813.12,0.0,1
186.6,Debit,Tucson,D000554,M086,Branch,18.0,Student,139.0,1,9716.68,0.0,0
644.08,Debit,Atlanta,D000377,M018,Online,24.0,Student,55.0,1,1980.62,0.0,0
226.66,Debit,Austin,D000644,M001,Branch,41.0,Doctor,168.0,1,10216.25,0.0,0
305.0,Debit,Phoenix,D000608,M003,ATM,22.0,Student,222.0,1,944.8299999999999,0.0,0
233.1,Credit,Nashville,D000472,M011,Branch,42.0,Doctor,37.0,1,7469.2,0.0,0
793.13,Debit,Memphis,D000518,M035,Online,68.0,Doctor,76.0,1,13389.16,0.0,0
224.19,Debit,Houston,D000266,M017,ATM,52.0,Doctor,93.0,1,8475.47,0.0,1
214.83,Credit,Tucson,D000228,M009,ATM,23.0,Student,63.0,1,991.6900000000005,0.0,1
163.46,Credit,Baltimore,D000150,M037,Branch,63.0,Retired,111.0,1,6953.8,0.0,1
194.99,Debit,Jacksonville,D000442,M097,Branch,34.0,Engineer,91.0,1,1370.0299999999997,0.0,0
23.399999999999977,Debit,El Paso,D000079,M027,ATM,46.0,Doctor,175.0,4,14851.28,1.3862943611198906,1
227.5,Debit,Sacramento,D000227,M055,Online,34.0,Doctor,277.0,1,11505.35,0.0,1
259.9,Debit,Oklahoma City,D000551,M083,Online,26.0,Student,100.0,1,914.2799999999997,0.0,0
59.50999999999999,Credit,Dallas,D000263,M086,Online,36.0,Doctor,55.0,1,9955.88,0.0,1
50.629999999999995,Debit,Columbus,D000314,M045,Online,64.0,Retired,143.0,1,4732.81,0.0,1
1074.95,Debit,Jacksonville,D000674,M089,Branch,20.0,Student,91.0,1,530.8599999999997,0.0,0
112.93999999999997,Credit,San Antonio,D000265,M091,Online,73.0,Retired,31.0,1,3807.84,0.0,1
11.810000000000002,Debit,Phoenix,D000295,M072,ATM,21.0,Student,131.0,1,320.25,0.0,1
329.14,Debit,Sacramento,D000156,M018,Branch,55.0,Doctor,14.0,1,12033.92,0.0,1
154.24,Debit,Mesa,D000129,M049,ATM,61.0,Retired,82.0,1,6109.55,0.0,1
233.44,Debit,Chicago,D000334,M037,Online,20.0,Student,297.0,1,1691.88,0.0,1
141.8,Debit,Chicago,D000046,M088,ATM,18.0,Student,116.0,1,1697.67,0.0,1
209.03,Debit,Detroit,D000371,M012,Branch,55.0,Engineer,126.0,1,8359.5,0.0,0
1137.63,Debit,Baltimore,D000494,M074,ATM,26.0,Student,144.0,1,1629.12,0.0,0
261.14,Debit,San Antonio,D000218,M040,ATM,42.0,Engineer,162.0,1,6100.08,0.0,1
101.81,Debit,Fort Worth,D000209,M087,ATM,45.0,Doctor,105.0,1,13872.03,0.0,1
98.70999999999998,Debit,Fort Worth,D000276,M070,ATM,32.0,Doctor,117.0,1,10095.23,0.0,1
87.38,Debit,Atlanta,D000356,M054,Branch,21.0,Student,252.0,1,1504.9899999999998,0.0,0
83.38999999999999,Debit,Omaha,D000069,M042,Branch,32.0,Doctor,158.0,1,13182.11,0.0,1
267.55,Debit,Charlotte,D000138,M084,Online,46.0,Engineer,40.000000000000014,1,4330.04,0.0,1
870.05,Debit,El Paso,D000098,M077,ATM,29.0,Doctor,39.0,1,905.25,0.0,1
154.32,Credit,Tucson,D000055,M015,ATM,38.0,Engineer,269.0,1,6972.5,0.0,1
164.51,Debit,Louisville,D000105,M056,Branch,78.0,Retired,110.0,1,3553.69,0.0,1
758.12,Debit,San Francisco,D000413,M028,ATM,69.0,Retired,90.0,1,6164.65,0.0,0
103.75999999999999,Debit,Kansas City,D000667,M085,Online,28.0,Engineer,188.0,1,9626.14,0.0,0
583.92,Debit,Kansas City,D000429,M024,Online,55.0,Engineer,139.0,1,6364.14,0.0,0
204.06,Debit,Washington,D000685,M069,Online,77.0,Retired,159.0,1,4351.83,0.0,0
53.50999999999999,Debit,New York,D000671,M030,Online,56.0,Retired,165.0,1,5773.5,0.0,0
1108.4599999999998,Debit,Los Angeles,D000353,M046,Branch,30.0,Engineer,262.0,1,9257.04,0.0,0
52.94999999999999,Credit,Charlotte,D000652,M061,Online,68.0,Retired,14.0,1,6335.58,0.0,0
120.17000000000002,Debit,Portland,D000052,M023,ATM,49.0,Doctor,105.0,1,5403.79,0.0,1
220.8,Debit,Indianapolis,D000532,M021,Online,31.0,Engineer,28.0,1,8135.31,0.0,0
119.00999999999999,Debit,Philadelphia,D000418,M069,ATM,45.0,Doctor,87.0,1,9798.26,0.0,0
183.32,Debit,Raleigh,D000450,M041,ATM,21.0,Student,74.0,1,137.42000000000007,0.0,0
858.8800000000001,Debit,Jacksonville,D000389,M085,Online,60.0,Engineer,227.0,1,7015.46,0.0,0
11.45999999999998,Credit,San Francisco,D000315,M092,Online,41.0,Engineer,128.0,1,2356.71,0.0,1
61.370000000000005,Debit,Columbus,D000074,M001,Branch,75.0,Retired,164.0,1,4294.44,0.0,1
103.07999999999998,Credit,Milwaukee,D000304,M096,Branch,49.0,Engineer,150.0,1,9251.38,0.0,1
1.2099999999999795,Debit,Atlanta,D000369,M039,Branch,55.0,Retired,196.0,1,7542.74,0.0,0
425.18,Credit,Colorado Springs,D000496,M051,Online,26.0,Engineer,172.0,1,9880.71,0.0,0
60.96000000000001,Debit,Colorado Springs,D000090,M065,ATM,52.0,Retired,238.0,1,6189.24,0.0,1
64.20999999999998,Debit,Omaha,D000527,M028,ATM,51.0,Doctor,37.0,1,12540.18,0.0,0
523.02,Debit,Jacksonville,D000689,M010,Online,53.0,Retired,83.0,1,4586.11,0.0,0
50.25999999999999,Debit,Las Vegas,D000268,M055,Branch,65.0,Retired,164.0,1,1519.38,0.0,1
110.07999999999996,Debit,Detroit,D000560,M059,Branch,19.0,Student,95.0,1,1447.2600000000002,0.0,0
54.47,Credit,Philadelphia,D000434,M100,Branch,23.0,Student,34.0,1,1131.4199999999996,0.0,0
79.75999999999999,Debit,Kansas City,D000110,M043,Online,68.0,Doctor,115.0,1,10278.75,0.0,1
16.79000000000002,Credit,Detroit,D000317,M023,Online,30.0,Doctor,146.0,1,535.1499999999996,0.0,1
1531.31,Debit,San Diego,D000319,M078,Online,18.0,Student,62.0,4,859.8599999999997,1.3862943611198906,1
68.61999999999998,Debit,Omaha,D000044,M091,Branch,29.0,Doctor,157.0,1,13891.47,0.0,1
157.16,Debit,New York,D000682,M068,Branch,20.0,Student,280.0,1,1545.77,0.0,0
643.3800000000001,Credit,Detroit,D000251,M044,Online,18.0,Student,105.0,1,1046.7399999999993,0.0,1
328.34,Credit,San Diego,D000245,M014,Online,42.0,Engineer,31.0,1,2840.45,0.0,1
72.68,Debit,Seattle,D000697,M072,Online,69.0,Retired,44.0,1,6216.77,0.0,0
354.76,Debit,Detroit,D000135,M065,Branch,51.0,Doctor,279.0,1,10141.92,0.0,1
793.88,Credit,Los Angeles,D000317,M036,ATM,22.0,Student,252.0,1,1404.06,0.0,1
29.21999999999997,Debit,Detroit,D000660,M056,ATM,27.0,Engineer,69.0,1,7795.79,0.0,0
653.97,Debit,Miami,D000464,M067,Online,37.0,Engineer,100.0,1,3886.65,0.0,0
366.43,Credit,Portland,D000069,M080,Online,21.0,Student,92.0,1,1560.4499999999998,0.0,1
120.86000000000001,Debit,Colorado Springs,D000035,M081,Online,33.0,Doctor,162.0,4,13566.58,1.3862943611198906,1
233.74,Debit,Boston,D000373,M056,Online,72.0,Retired,142.0,1,4749.54,0.0,0
471.8399999999999,Debit,Raleigh,D000163,M080,ATM,18.0,Student,138.0,1,1044.33,0.0,1
213.4,Credit,Fort Worth,D000203,M087,Branch,73.0,Retired,100.0,1,2012.2399999999998,0.0,1
254.21,Debit,Phoenix,D000487,M030,ATM,48.0,Engineer,46.0,1,2487.2,0.0,0
577.73,Debit,San Jose,D000527,M033,ATM,37.0,Doctor,63.0,1,14977.99,0.0,0
170.26,Debit,Chicago,D000445,M053,ATM,27.0,Student,265.0,1,1969.48,0.0,0
337.73,Debit,San Antonio,D000480,M065,Online,78.0,Retired,107.0,4,7001.2,1.3862943611198906,0
330.61,Credit,Nashville,D000648,M099,Branch,64.0,Retired,113.0,1,2525.25,0.0,0
132.33,Credit,Phoenix,D000437,M004,ATM,35.0,Engineer,47.0,1,7457.94,0.0,0
